ds,yhat,yhat_lower,yhat_upper,y,cutoff
2001-06-04,7.410041866328751,6.338737176056067,8.481617811740294,7.07688,2001-05-31
2001-06-05,7.472577269805489,6.421240696700897,8.546243636588134,6.804932,2001-05-31
2001-06-06,7.61436366497806,6.507046780886001,8.647343494510675,6.961841,2001-05-31
2001-06-07,7.715335689590885,6.678358905696023,8.803854001381653,6.299273,2001-05-31
2001-06-08,7.858355581599295,6.800829534589072,8.885689235876912,6.996478,2001-05-31
2001-06-09,7.836080664375776,6.790531203552885,8.914782196113087,7.782557,2001-05-31
2001-06-10,7.934143114680725,6.897172027477605,9.026818954108359,8.782142,2001-05-31
2001-06-11,7.958342384853658,6.833384880222404,8.978583172391467,8.637845,2001-05-31
2001-06-12,7.860902625411084,6.803099296000552,8.912984333992725,8.472387,2001-05-31
2001-06-13,7.8496671110757426,6.750547113917942,8.932068029742647,7.964402,2001-05-31
2001-06-14,7.9745560213625994,6.843792697651094,9.003300931979705,8.065016,2001-05-31
2001-06-29,8.323902215496716,7.215159880713489,9.360157348616456,7.896216,2001-06-28
2001-06-30,8.176288198008347,7.0944488764429785,9.245359040983336,8.36402,2001-06-28
2001-07-01,8.255487717746012,7.152765784653354,9.347103931761758,8.172397,2001-06-28
2001-07-02,7.960697743440629,6.895010780206786,9.062866216136232,7.041876,2001-06-28
2001-07-03,7.97542932123588,6.837775022885668,9.046534066340108,7.781312,2001-06-28
2001-07-04,7.829430141013689,6.802054568980933,8.934754078208405,7.695796,2001-06-28
2001-07-05,7.805878340300298,6.745685201881933,8.879071676255164,7.989723,2001-06-28
2001-07-06,7.9981275495921755,6.909878445142812,9.08334626050998,8.251559,2001-06-28
2001-07-07,8.015717621892573,6.962208529841697,9.09177451780374,8.36913,2001-06-28
2001-07-08,8.03585723694261,6.960963872737058,9.071922711639772,7.610099,2001-06-28
2001-07-09,8.109214872684733,7.071326585295645,9.207388028925331,7.75486,2001-06-28
2001-07-10,8.112215872402412,7.00876365467726,9.242850230836847,7.570021,2001-06-28
2001-07-11,8.043709072921692,6.959290801547596,9.22563160300889,7.802674,2001-06-28
2001-07-12,8.123359978850493,7.078267796791556,9.29769385823149,8.035999,2001-06-28
2001-07-27,8.307635162785507,7.2464314408027946,9.244280329471389,8.296825,2001-07-26
2001-07-28,8.409039375602077,7.310284239216938,9.511486072663997,8.249879,2001-07-26
2001-07-29,8.339173528441481,7.2740362977780935,9.374818209991659,7.770863,2001-07-26
2001-07-30,8.374464417969511,7.338768977002531,9.455397161442983,7.790996,2001-07-26
2001-07-31,8.460159493713531,7.388488903273738,9.434177816735785,8.415493,2001-07-26
2001-08-01,8.470229752903185,7.509369158258105,9.434011690256007,8.861915,2001-07-26
2001-08-02,8.304955414073758,7.194421436804879,9.35958738035266,8.45865,2001-07-26
2001-08-03,8.258274376499132,7.295705672680384,9.27384188309587,7.095731,2001-07-26
2001-08-04,8.194962103853502,7.105481559956305,9.210486040410752,7.092158,2001-07-26
2001-08-05,8.336556042097287,7.318074958231828,9.424176101350165,7.503181,2001-07-26
2001-08-06,8.502308085066307,7.407219314902409,9.594602976604278,7.860564,2001-07-26
2001-08-07,8.466744570050231,7.376519541851452,9.455812495314998,8.518438,2001-07-26
2001-08-08,8.373308118749321,7.31358221631044,9.484008761243281,8.276987,2001-07-26
2001-08-09,8.403823764622835,7.339135121303011,9.462302410208277,7.847515,2001-07-26
2001-08-24,7.787967959081028,6.725650678491914,8.815675688121582,7.602278,2001-08-23
2001-08-25,7.756248766000198,6.680656715301247,8.80624177821878,7.076919,2001-08-23
2001-08-26,7.646082568991989,6.592534155172043,8.70165672716016,7.27387,2001-08-23
2001-08-27,7.555463251753582,6.550068239819899,8.592467134218305,7.394488,2001-08-23
2001-08-28,7.5668750604676385,6.5246398514863655,8.655231431692188,7.447381,2001-08-23
2001-08-29,7.699986858112637,6.74622884655673,8.76566963032904,7.809234,2001-08-23
2001-08-30,7.68637670461981,6.6614879676714365,8.666787335669452,7.790092,2001-08-23
2001-08-31,7.735124648233282,6.716326062004019,8.73188114417391,8.080793,2001-08-23
2001-09-01,7.802972307744273,6.7922210363615685,8.824931730433086,7.396127,2001-08-23
2001-09-02,7.893593024581543,6.8670952106146546,9.012298417623699,7.25325,2001-08-23
2001-09-03,7.92773916418869,6.817518096146514,8.962269295123203,7.251751,2001-08-23
2001-09-04,7.9633922543972755,6.92276415556664,9.028314351731327,7.891607,2001-08-23
2001-09-05,7.850876686392727,6.837898354920137,8.907469345871666,7.978443,2001-08-23
2001-09-06,7.99032674004944,6.932455957057196,9.004798455912741,7.956484,2001-08-23
2001-09-21,8.01713426664359,6.979296089373002,9.024687859747354,7.297107,2001-09-20
2001-09-22,8.118320404850884,7.057692945922519,9.077581682688214,7.467599,2001-09-20
2001-09-23,8.069037648063563,7.024934564124569,9.150868578693382,7.060256,2001-09-20
2001-09-24,8.023162926482087,6.934089340043094,9.03888579082319,7.378793,2001-09-20
2001-09-25,8.062353558337653,7.0377825152881615,9.126700217037454,6.955682,2001-09-20
2001-09-26,8.074698479235067,7.090981949057154,9.111043075706466,7.524209,2001-09-20
2001-09-27,8.038506961857946,6.946775875096251,9.061560054155258,7.183662,2001-09-20
2001-09-28,8.054463266382085,7.0211801946399115,9.028182385185385,7.065338,2001-09-20
2001-09-29,8.191142555757239,7.204926526407411,9.280213879491326,6.489521,2001-09-20
2001-09-30,7.83087407118563,6.862917376373026,8.96742826304957,6.642806,2001-09-20
2001-10-01,7.859990538543298,6.849429302156614,8.828382102382502,7.279607,2001-09-20
2001-10-02,7.843051784977885,6.782257400744169,8.8732679192116,7.877748,2001-09-20
2001-10-04,7.825051691656995,6.78748075800269,8.867702762335314,7.823405,2001-09-20
2001-10-19,8.657357532692997,7.636734806522957,9.72122149037016,8.246984,2001-10-18
2001-10-20,8.610482186346067,7.5519464801207965,9.677723915324124,7.953603,2001-10-18
2001-10-21,8.51499648932096,7.466365550468063,9.542258982648752,7.178923,2001-10-18
2001-10-22,8.7681521779583,7.709015498906303,9.816310539643226,7.647644,2001-10-18
2001-10-23,8.708668528397308,7.56280092018307,9.747054655028517,8.133454,2001-10-18
2001-10-24,8.759560280576505,7.744612989683732,9.806418348592887,8.819259,2001-10-18
2001-10-25,8.68201734056227,7.575967029923045,9.659621633639183,9.545079,2001-10-18
2001-10-26,8.81016835842072,7.684699250733115,9.798102382613612,9.287723,2001-10-18
2001-10-27,9.012694419614844,7.935412720891367,10.051915716695344,8.122351,2001-10-18
2001-10-28,8.783747557567228,7.725481618829586,9.841052435425638,8.031094,2001-10-18
2001-10-29,8.864302748086429,7.847300695733234,9.89675066603657,7.933852,2001-10-18
2001-10-30,9.096112117142443,8.124619269543212,10.211143610727495,8.410243,2001-10-18
2001-10-31,9.09972741409645,8.069627796867655,10.143169889097909,8.721955,2001-10-18
2001-11-01,9.049313536259875,7.991395994876369,10.08261406543099,8.712431,2001-10-18
2001-11-16,8.929957593013384,7.8872392399222,9.935065815987452,8.39422,2001-11-15
2001-11-17,8.789980639980783,7.736157511614148,9.746283404778401,8.083172,2001-11-15
2001-11-18,8.76436377989336,7.723983592847901,9.734161252857698,8.894325,2001-11-15
2001-11-20,8.639291784954189,7.643126406586013,9.606236415127055,8.814143,2001-11-15
2001-11-21,8.688903683285185,7.649363245004051,9.714817113140978,9.458362,2001-11-15
2001-11-22,8.694363287179389,7.724461930470399,9.64822160123705,10.163469,2001-11-15
2001-11-23,8.790938227648446,7.782846670449973,9.86653115425787,10.295095,2001-11-15
2001-11-24,8.776524626937631,7.761392451288445,9.73230775460214,9.169668,2001-11-15
2001-11-25,8.683413174197877,7.6816741113684595,9.652619211603064,8.923469,2001-11-15
2001-11-26,8.604029292704743,7.587879220380179,9.567059062001425,8.269778,2001-11-15
2001-11-27,8.688147866140625,7.691131734980104,9.639753043385747,8.541314,2001-11-15
2001-11-28,8.784426343983508,7.759474657847016,9.767973470274592,8.506402,2001-11-15
2001-11-29,8.778556234626569,7.839850286725736,9.797241001451496,8.224588,2001-11-15
2001-12-14,10.578094195804171,9.46588431749127,11.701478186285637,10.303889,2001-12-13
2001-12-15,10.587803977366725,9.482040881558312,11.649414377067743,10.517325,2001-12-13
2001-12-16,10.459801569908842,9.358671148258178,11.55555028314828,9.487214,2001-12-13
2001-12-17,10.533288597923367,9.444219560395934,11.66980865522948,10.493549,2001-12-13
2001-12-18,10.614532657012592,9.552357775080992,11.709704407159752,10.230514,2001-12-13
2001-12-19,10.27521848985051,9.157014747826402,11.36101064470136,9.825822,2001-12-13
2001-12-20,10.262966340377398,9.193930830976216,11.386014115639979,9.739007,2001-12-13
2001-12-21,10.334611937235291,9.207668883684525,11.411485847530606,9.424401,2001-12-13
2001-12-22,10.614326051235551,9.55941438452792,11.666013615815258,10.436736,2001-12-13
2001-12-23,10.808485676163599,9.669278792036776,11.894581187774929,10.958509,2001-12-13
2001-12-24,10.848704081522897,9.70894474500208,11.887938566226781,11.663178,2001-12-13
2001-12-25,10.879345116338662,9.787740914488772,11.969765383793437,11.419215,2001-12-13
2001-12-26,10.752739389790367,9.679763138336114,11.80657589365889,11.160889,2001-12-13
2001-12-27,10.832079708872328,9.622718593668244,11.981429560184628,11.124677,2001-12-13
2002-01-11,10.550958875568556,9.482619620765085,11.62496547528495,11.943623,2002-01-10
2002-01-12,10.715856992966385,9.614951337902832,11.866201552744082,12.123186,2002-01-10
2002-01-13,10.860624797420016,9.757738493941524,11.992469095846534,13.046095,2002-01-10
2002-01-14,10.897616078834254,9.806414141790059,12.020157456923275,13.782177,2002-01-10
2002-01-15,10.935258592440164,9.78880764208528,12.037210162418534,14.731364,2002-01-10
2002-01-16,10.816995777184228,9.654051506724711,11.94723262308008,14.130489,2002-01-10
2002-01-17,10.82347712876955,9.659664495456719,11.959358481462822,13.805828,2002-01-10
2002-01-18,10.932334883505007,9.799616071432117,12.087138472638843,14.11529,2002-01-10
2002-01-19,11.137330494339027,10.002746735935805,12.34310092816248,14.333864,2002-01-10
2002-01-20,11.18366996495434,10.032095957245232,12.34365269701854,13.534003,2002-01-10
2002-01-21,11.16965135397832,10.009731689637952,12.291283896239419,13.969921,2002-01-10
2002-01-22,11.395245748619681,10.179422113000435,12.570737583940307,14.092348,2002-01-10
2002-01-23,11.262763743549286,10.06994056387042,12.37802610010497,13.953632,2002-01-10
2002-01-24,11.109657821739429,9.94899962926251,12.21360423800333,13.802874,2002-01-10
2002-02-08,11.318784891650173,10.154391509567985,12.422493786136659,11.668742,2002-02-07
2002-02-09,11.22522487660309,10.052110416358735,12.278188828285339,11.822892,2002-02-07
2002-02-10,11.418995662681619,10.341759321622108,12.47560760410935,11.235553,2002-02-07
2002-02-11,11.483433909943573,10.449608009909797,12.525218734194373,11.035869,2002-02-07
2002-02-12,11.35926919934099,10.29337949691816,12.558218250681902,10.634031,2002-02-07
2002-02-13,11.275971781694178,10.114484870961444,12.416012339661156,10.458791,2002-02-07
2002-02-14,11.355760617524753,10.216808917182323,12.50204057812332,10.966283,2002-02-07
2002-02-15,11.094630699067546,10.07282999748554,12.245590035418038,11.183255,2002-02-07
2002-02-17,10.885164981797764,9.72241967908433,11.938105551836593,10.07274,2002-02-07
2002-02-18,10.925982581326641,9.808815931155701,11.988829744720967,9.753894,2002-02-07
2002-02-19,10.946230000572044,9.895843535438479,12.001236346087818,9.5127,2002-02-07
2002-02-20,10.456256187699607,9.36028205849601,11.662146843193845,9.819578,2002-02-07
2002-02-21,10.438464672508546,9.406526720338574,11.517253717202022,9.539067,2002-02-07
2002-03-08,10.244464007012962,9.139319055523819,11.255671887768434,9.325016,2002-03-07
2002-03-09,10.31188529845262,9.189744820302069,11.402626520374262,9.138637,2002-03-07
2002-03-10,10.388586391734096,9.35338784345508,11.482422960098615,9.383424,2002-03-07
2002-03-12,10.490406315774562,9.419289002477917,11.483810106575218,9.670334,2002-03-07
2002-03-13,10.221685981730975,9.132204319426116,11.315855317583585,9.126357,2002-03-07
2002-03-14,10.306005135190077,9.220671459566557,11.37993446811624,10.014149,2002-03-07
2002-03-15,10.487020652322718,9.434309397771267,11.505607649609555,10.508382,2002-03-07
2002-03-16,10.478255072096331,9.439927215789396,11.521317661139156,10.229399,2002-03-07
2002-03-17,10.588573802198429,9.491253831810676,11.754935135822372,9.779843,2002-03-07
2002-03-18,10.461120804155106,9.417090410947317,11.527037990475653,9.802818,2002-03-07
2002-03-19,10.383850534606022,9.344225248222932,11.382946448149932,9.71863,2002-03-07
2002-03-20,10.322001388349465,9.17006429701794,11.416718935863202,9.661859,2002-03-07
2002-03-21,10.444727301825562,9.32292481920913,11.48893197661603,11.115151,2002-03-07
2002-04-05,10.302560131215726,9.191052970468855,11.308042859835524,10.843079,2002-04-04
2002-04-06,10.00881617165331,8.94600546793844,11.107788436513566,11.599573,2002-04-04
2002-04-07,9.751438741690498,8.69700898129681,10.81770433967712,11.32841,2002-04-04
2002-04-08,9.47081801722231,8.451412983169845,10.568736235754832,10.799679,2002-04-04
2002-04-09,9.277216874701969,8.209885101100017,10.403278129647367,10.620145,2002-04-04
2002-04-10,9.458302476942256,8.372016712597224,10.583908393147734,10.450558,2002-04-04
2002-04-11,9.347784929837323,8.240786256032267,10.507627045614226,9.568938,2002-04-04
2002-04-12,9.392811127628628,8.277074180373189,10.549821679494153,9.337521,2002-04-04
2002-04-13,9.169423153619775,8.057334722237366,10.242630871531972,8.639413,2002-04-04
2002-04-14,9.168819286020755,8.032454173492654,10.230760334339672,8.550285,2002-04-04
2002-04-15,9.217241805955503,8.061507309129459,10.236401410984538,9.361575,2002-04-04
2002-04-16,9.423349615638065,8.30754783781567,10.536022563355871,9.369029,2002-04-04
2002-04-17,9.359819578489299,8.281310385986014,10.400991948629175,9.230937,2002-04-04
2002-04-18,9.288709548294523,8.182594016171153,10.331016314429943,8.569683,2002-04-04
2002-05-03,8.501766415863571,7.359188718632574,9.621788242462902,6.685917,2002-05-02
2002-05-04,8.515520948491357,7.388359505662916,9.646831892197428,6.669205,2002-05-02
2002-05-05,8.770569438969764,7.690905384600109,9.841412548747698,7.60793,2002-05-02
2002-05-06,8.870965201489062,7.72467340763276,10.057178132556341,8.531331,2002-05-02
2002-05-07,8.923227269372193,7.868636377546554,10.046227768339353,8.621121,2002-05-02
2002-05-09,8.695550132500836,7.655235578046968,9.72565120289675,8.787125,2002-05-02
2002-05-10,8.5594070310148,7.450424727171545,9.631797896735039,7.620569,2002-05-02
2002-05-11,8.392456085741308,7.331427971326852,9.549068519114085,7.495471,2002-05-02
2002-05-12,8.313333851259872,7.2457643428135485,9.511628939444536,7.214003,2002-05-02
2002-05-13,8.356810585008494,7.274739066685749,9.521462807538887,6.447281,2002-05-02
2002-05-14,8.12701594463392,6.9837345810247635,9.24366417449787,7.193639,2002-05-02
2002-05-16,7.855820874061272,6.79969463185934,8.997863464549996,7.376995,2002-05-02
2002-05-31,7.575395674690635,6.429614451981198,8.529282063615447,8.783508,2002-05-30
2002-06-01,7.543258233037955,6.451554799563218,8.6279660291637,8.535163,2002-05-30
2002-06-02,7.362507261130824,6.303171871363002,8.440467378026401,8.469503,2002-05-30
2002-06-03,7.181475809883873,6.154350051225719,8.201948844680484,7.915141,2002-05-30
2002-06-04,7.202885709412966,6.141054520712779,8.334962654767436,7.964587,2002-05-30
2002-06-05,7.194266169767619,6.147117321653415,8.275791384498257,8.101761,2002-05-30
2002-06-06,7.054470086681244,6.001942472089222,8.158554004566325,7.460042,2002-05-30
2002-06-08,6.874776296215658,5.688217058152337,7.964733311338494,6.710059,2002-05-30
2002-06-09,7.076602229474105,6.065824006034667,8.18466416329349,5.927075,2002-05-30
2002-06-10,6.962920039047544,5.837712202680887,8.067153519363746,6.076389,2002-05-30
2002-06-11,7.0160885078220065,5.879881814747262,8.110152210450236,6.083508,2002-05-30
2002-06-12,7.208299528447669,6.180845494869759,8.32562061470427,6.203083,2002-05-30
2002-06-13,7.80613800840182,6.731897422604485,8.814420435060969,6.674855,2002-05-30
2002-06-28,7.608538463567155,6.505776105775372,8.731933742327142,6.547547,2002-06-27
2002-06-29,7.667608774250999,6.557773367771116,8.880567455351459,6.368881,2002-06-27
2002-06-30,7.712044337620014,6.562562780280735,8.770692731051279,6.108184,2002-06-27
2002-07-01,7.6173591179746545,6.457362075127131,8.6819443128362,6.107225,2002-06-27
2002-07-02,7.707878554237563,6.6288704195938095,8.844219188580379,6.965202,2002-06-27
2002-07-03,7.608312388198194,6.465882910438861,8.743997216214575,7.40755,2002-06-27
2002-07-04,7.529083325984707,6.423291039809793,8.655550473808615,7.932891,2002-06-27
2002-07-05,7.523219514491801,6.3413677908853066,8.637769683856764,7.980106,2002-06-27
2002-07-06,7.499266136747565,6.3901625854188,8.622136974382967,7.369009,2002-06-27
2002-07-07,7.592891756810767,6.429405466081207,8.786404237084053,7.331465,2002-06-27
2002-07-08,7.720561463291427,6.571685259332642,8.83531266941584,7.36785,2002-06-27
2002-07-09,7.795341707243616,6.636142402977791,8.898359588806846,7.364479,2002-06-27
2002-07-11,7.73612681748676,6.655889202880975,8.782677485513316,7.232318,2002-06-27
2002-07-26,7.898059755211082,6.800556523621719,9.004788921101248,7.327322,2002-07-25
2002-07-28,7.998397697387022,6.975570762956226,9.09189958481104,6.933375,2002-07-25
2002-07-29,8.035942751638725,6.988747309240427,9.107057724355263,6.536436,2002-07-25
2002-07-30,8.007018864160694,6.939134954453761,9.061903350328098,7.144848,2002-07-25
2002-07-31,8.151546508052572,7.076364484147747,9.194020078988547,7.175128,2002-07-25
2002-08-01,8.155994271863483,7.037070094202234,9.276105467883015,7.394397,2002-07-25
2002-08-02,8.297662616947926,7.213886725776772,9.347721231586942,7.510337,2002-07-25
2002-08-03,8.385521543921314,7.34367060129908,9.472157698458759,6.960264,2002-07-25
2002-08-04,8.316531597385707,7.26175996547985,9.472591218228867,6.996508,2002-07-25
2002-08-05,8.267443282121807,7.203355858468599,9.386316006419015,7.056499,2002-07-25
2002-08-06,8.371405152556978,7.362954785555056,9.465616887555395,6.915059,2002-07-25
2002-08-07,8.421689038578638,7.404288363380499,9.554531887600973,6.69766,2002-07-25
2002-08-08,8.239602548310662,7.081452278161975,9.304735668876605,6.566361,2002-07-25
2002-08-23,8.112682689598373,7.033989840663745,9.228326128939342,7.884251,2002-08-22
2002-08-24,7.919838219553268,6.705400124493917,9.044529446573115,7.723876,2002-08-22
2002-08-25,7.786599449837853,6.661180401426661,8.901039601347836,7.818996,2002-08-22
2002-08-26,7.814229369242607,6.674345302188956,8.919371819932765,7.957977,2002-08-22
2002-08-27,7.6637695464717215,6.595161736109211,8.797936734197188,7.565546,2002-08-22
2002-08-28,7.724103731009717,6.637921855214668,8.852506307287793,7.834861,2002-08-22
2002-08-29,7.658639040817313,6.5679215412644165,8.685957077011919,7.723702,2002-08-22
2002-08-30,7.534372721210702,6.415853253083069,8.6771154074424,7.779772,2002-08-22
2002-08-31,7.6337368935255245,6.603316563472816,8.688496217466296,8.068083,2002-08-22
2002-09-01,7.703604017961642,6.6308292071402715,8.749533768965287,7.807222,2002-08-22
2002-09-02,7.633083164532321,6.538743498682137,8.679303003924481,7.478352,2002-08-22
2002-09-03,7.856994387280832,6.82077703982727,8.973887527060544,7.827854,2002-08-22
2002-09-04,7.949708436340995,6.8673240474963695,9.045474508619787,8.009792,2002-08-22
2002-09-05,8.180290692639796,6.9820280128587715,9.220239630477641,7.962947,2002-08-22
2002-09-20,8.517994444162392,7.469896368944756,9.629608160270516,8.577696,2002-09-19
2002-09-21,8.448329918441784,7.360855164267898,9.51627349322899,8.772664,2002-09-19
2002-09-22,8.28292473178386,7.240150825827968,9.392348770886503,9.086476,2002-09-19
2002-09-23,8.29153141695971,7.2180166485259605,9.390670073561674,9.112181,2002-09-19
2002-09-24,8.169404887744001,7.042660041472746,9.199012872279946,8.312979,2002-09-19
2002-09-25,8.25333954118241,7.251316976795681,9.463043373377923,8.62382,2002-09-19
2002-09-26,8.242603830430232,7.168968823164438,9.305394671735796,9.639473,2002-09-19
2002-09-27,8.357187479987408,7.353501707286301,9.47136104558389,9.310423,2002-09-19
2002-09-28,8.403125020879513,7.334796962951166,9.444136294732278,8.634375,2002-09-19
2002-09-29,8.461497608324246,7.381162870771218,9.566784010194617,8.601702,2002-09-19
2002-09-30,8.487477988027917,7.456408483641637,9.51196705289894,7.756841,2002-09-19
2002-10-01,8.535876120473985,7.489996178893166,9.63085060843192,6.94613,2002-09-19
2002-10-02,8.423136973091722,7.311543865434017,9.498714693237401,7.021715,2002-09-19
2002-10-03,8.590543545622186,7.496168702831744,9.72635977480005,7.108592,2002-09-19
2002-10-19,8.540551215287335,7.491881174595708,9.562908557765953,8.23502,2002-10-17
2002-10-20,8.351124236190218,7.308975078676586,9.371647931176785,8.353127,2002-10-17
2002-10-21,8.466416540834498,7.453967313843459,9.52597188189581,8.956208,2002-10-17
2002-10-22,8.382268406589507,7.395020571136203,9.457025131651745,8.716554,2002-10-17
2002-10-23,8.230242149514579,7.22227199556402,9.220126541964389,9.101242,2002-10-17
2002-10-24,8.318278639001852,7.298913194123413,9.418530414702703,8.892342,2002-10-17
2002-10-25,8.487912789108737,7.40965241180125,9.475132337886057,8.6128,2002-10-17
2002-10-26,8.449397141599574,7.351170821706513,9.537624967549512,9.199747,2002-10-17
2002-10-27,8.566163025920421,7.569453077746189,9.647505827309784,9.056499,2002-10-17
2002-10-28,8.761719216630791,7.7206512245120225,9.828182325337774,8.782234,2002-10-17
2002-10-29,8.65452500159804,7.661995221042697,9.745658716376987,9.138837,2002-10-17
2002-10-30,8.450929723864025,7.388626084037407,9.493072978169842,8.830351,2002-10-17
2002-10-31,8.364421669051747,7.411634273268808,9.38937627097301,9.036626,2002-10-17
2002-11-15,8.505668128801261,7.435567600353573,9.667476270386995,7.106136,2002-11-14
2002-11-16,8.57773613185805,7.424015422001548,9.636983937607049,7.344433,2002-11-14
2002-11-17,8.708967946696875,7.566470499592372,9.840432304041673,8.019225,2002-11-14
2002-11-18,8.76826743548031,7.7508528925427385,9.861980735746716,8.460922,2002-11-14
2002-11-19,8.692694778607285,7.487872155184403,9.731210367430037,9.241476,2002-11-14
2002-11-20,8.487772831935583,7.386699233139375,9.575636500328313,8.749352,2002-11-14
2002-11-21,8.610321458999902,7.547543876405612,9.722927872080966,8.701002,2002-11-14
2002-11-23,8.733166537143044,7.655249783505043,9.827311654847257,8.903352,2002-11-14
2002-11-24,8.707583237636605,7.604152922028823,9.85033436854868,9.40605,2002-11-14
2002-11-25,8.759505525134662,7.757577075889448,9.84004191187528,8.785667,2002-11-14
2002-11-26,8.774928598911034,7.732957664949909,9.900943484161317,8.882845,2002-11-14
2002-11-27,8.7977287779573,7.806414011523786,9.840706730962271,8.174923,2002-11-14
2002-11-28,8.882642486280293,7.720698906598081,9.968364063968284,7.427803,2002-11-14
2002-12-13,10.029339748335397,8.97061882588073,11.135328277335663,8.265887,2002-12-12
2002-12-14,10.126516796565625,9.05595967124559,11.222427775852623,9.390519,2002-12-12
2002-12-15,10.246036122760362,9.238782300065468,11.305377116141626,9.558928,2002-12-12
2002-12-17,10.2658390208901,9.209338013282355,11.256623448086902,9.962461,2002-12-12
2002-12-18,10.56584866819939,9.490900961620742,11.595691651981733,10.681425,2002-12-12
2002-12-19,10.519548801192247,9.466077126063311,11.603637039979647,11.474034,2002-12-12
2002-12-20,10.608847925811586,9.63243719668555,11.643879130281364,10.878455,2002-12-12
2002-12-21,10.417227504570581,9.388943131750136,11.486136539158563,10.613318,2002-12-12
2002-12-22,10.4564698963156,9.384507232671092,11.516259990055117,10.706122,2002-12-12
2002-12-23,10.25199431662475,9.198090513506385,11.283813163982934,9.51365,2002-12-12
2002-12-24,10.199296191090257,9.159779842798095,11.201864971574349,8.968569,2002-12-12
2002-12-25,9.97194902282069,8.930311153357419,11.059147772324247,9.026581,2002-12-12
2002-12-26,9.953359796956576,8.827477623087887,11.066216013468404,8.798603,2002-12-12
2003-01-10,10.468842474821658,9.347426073039099,11.565900857854514,10.433107,2003-01-09
2003-01-11,10.421922945841857,9.334942550791707,11.464985892994394,10.34088,2003-01-09
2003-01-12,10.640723033839228,9.535666523580428,11.760186143374671,11.084774,2003-01-09
2003-01-13,10.513610294121435,9.451704526049092,11.581860467041318,11.387749,2003-01-09
2003-01-14,10.853513286851205,9.735757532137145,11.837027403005298,11.100762,2003-01-09
2003-01-15,10.85198372655272,9.720220957258867,11.90631217334936,11.323195,2003-01-09
2003-01-16,10.78359788540731,9.720031262768563,11.903861467720949,11.808608,2003-01-09
2003-01-17,10.731531866031194,9.610927390116556,11.831694266763078,11.366249,2003-01-09
2003-01-18,10.574191126514952,9.450199410703364,11.717109564857466,11.480022,2003-01-09
2003-01-19,10.931057272999265,9.900892294940794,12.057538190286838,11.314416,2003-01-09
2003-01-20,11.084603085289896,9.974049072765014,12.142493623919252,11.616809,2003-01-09
2003-01-21,11.188512286329567,10.045758446386479,12.175410372412129,12.091559,2003-01-09
2003-01-22,11.26433125241988,10.12955754709371,12.407155344418612,11.686929,2003-01-09
2003-01-23,11.281043524067611,10.17211306877305,12.39604130121284,11.670796,2003-01-09
2003-02-07,10.814571987156883,9.705066991071764,11.833034856475699,11.230066,2003-02-06
2003-02-08,10.724010459997581,9.696252611387584,11.931984098976281,11.583346,2003-02-06
2003-02-09,10.825723292881325,9.872804397577092,11.84811032265893,10.932856,2003-02-06
2003-02-10,10.744266237171841,9.709354492729979,11.699851167600466,11.288344,2003-02-06
2003-02-11,10.846887451241315,9.838749678143476,11.900411052806056,10.255198,2003-02-06
2003-02-12,10.826794334313739,9.758852526464594,11.897883063509855,9.741412,2003-02-06
2003-02-13,10.74613618038595,9.696254775720627,11.76444022401083,9.502404,2003-02-06
2003-02-14,11.006071191655126,9.91172938234564,12.096175881180606,11.07916,2003-02-06
2003-02-15,10.94593994220219,9.881390300741193,11.974502256480244,11.24114,2003-02-06
2003-02-17,10.939793018071816,9.907209960412272,11.988036822964057,11.105846,2003-02-06
2003-02-18,10.703755154775015,9.603445460908455,11.755777317733314,11.91602,2003-02-06
2003-02-19,10.813627129843105,9.827320970025678,11.900490056188687,11.557589,2003-02-06
2003-02-20,10.7151798524189,9.661132992113204,11.776673634894026,11.993719,2003-02-06
2003-03-07,10.517223144395434,9.442498526737557,11.605308169193622,11.076259,2003-03-06
2003-03-08,10.283423268669594,9.224512663850309,11.279452363156382,10.154292,2003-03-06
2003-03-09,10.248125685426974,9.248817072157086,11.264998404329893,10.255297,2003-03-06
2003-03-10,10.039980461506799,8.91311835459303,11.126888039852213,10.200183,2003-03-06
2003-03-11,10.034492169554357,8.927126983963731,10.998749831418227,11.312169,2003-03-06
2003-03-12,9.905268071933596,8.854625803354207,10.947965640370798,10.214187,2003-03-06
2003-03-13,9.75358872248459,8.730045510464354,10.782420137016201,9.472288,2003-03-06
2003-03-14,9.803921053678295,8.744409652478636,10.857116743739327,8.957357,2003-03-06
2003-03-15,9.76923291739567,8.72468946822925,10.863986465173289,8.853317,2003-03-06
2003-03-16,9.892341411908758,8.86938316389265,10.85933689503795,10.12657,2003-03-06
2003-03-17,10.060511283682573,9.130626988717285,11.187638103761019,9.626824,2003-03-06
2003-03-18,10.151610870296631,9.163867179049266,11.179176787337267,9.741495,2003-03-06
2003-03-19,10.116591609270339,9.031432345601512,11.229068514789429,9.957263,2003-03-06
2003-03-20,10.162827123373834,9.060707951043247,11.196095503801065,10.102244,2003-03-06
2003-04-04,9.93621902087392,8.794737078208279,11.131440172261533,5.897352,2003-04-03
2003-04-05,9.84480164583939,8.7014549734877,10.939014097983327,6.916559,2003-04-03
2003-04-06,9.65992825554077,8.530069006948729,10.821723025759448,8.620197,2003-04-03
2003-04-07,9.598281717462822,8.48941059279851,10.722513483804175,9.60798,2003-04-03
